url,chord_id,family,formal_name,symbol,current_title,current_h1,current_description,current_intro,metadata_source,h1_source,upstream_protected,generic_query,generic_volume,piano_query,piano_volume,query_source,query_date,related_piano_queries,intent_fit,issue_type,suggested_title,suggested_h1,suggested_description,suggested_intro,breadcrumb_current,family_card_current,current_theory,current_fingering_reason,suggested_keyboard_h2,suggested_formula_h2,suggested_inversions_h2,suggested_practice_h2,suggested_faq_q,suggested_faq_a,suggested_keyboard_help,suggested_fingering,reason,execution_state,applied,article_case_bug,engineering_fingering_copy,in_seed_72,pdf_exists,sound,fingering_verified
/chords/f-augmented,f-augmented,augmented,F Augmented,Faug,F Augmented Piano Chord (Faug): Notes & Inversions | PianoGrid,F Augmented Piano Chord,"Find the F augmented chord on piano: F, A, C♯. See three keyboard positions, sound and a printable reference.","The F Augmented chord contains F, A, C♯. Formula: 1–3–♯5.",local production HTML,local production HTML h1,false,f augmented chord,260,,,a60b623a-fe4d-4ce9-b831-ad52fbc1aa2e.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,F Augmented,F Augmented,"The f augmented triad uses a root, major third and augmented fifth.",No independent fingering dataset is authorized for N2B.,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/f-diminished,f-diminished,diminished,F Diminished,Fdim,F Diminished Piano Chord (Fdim): Notes & Inversions | PianoGrid,F Diminished Piano Chord,"Find the F diminished chord on piano: F, A♭, C♭. See three keyboard positions, sound and a printable reference.","The F Diminished chord contains F, A♭, C♭. Formula: 1–♭3–♭5.",local production HTML,local production HTML h1,false,f diminished chord,590,,,0d26efa8-bf8c-4209-bd71-cad9933ce78c.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,F Diminished,F Diminished,"The f diminished triad uses a root, minor third and diminished fifth.",No independent fingering dataset is authorized for N2B.,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/f-m7,f-m7,minor7,F Minor Seventh,Fm7,"Fm7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Fm7 Chord,"Learn the Fm7 chord on piano: F, A♭, C and E♭. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Fm7, also called F minor seventh, contains F, A♭, C and E♭. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,fm7 chord,880,,,b52715f1-e57e-416e-be83-077fcec17be6.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ARTICLE_CASE|COPY_ENGINEERING_FINGERING,"Fm7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Fm7 Chord,"Learn the Fm7 chord on piano: F, A♭, C and E♭. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Fm7, also called F minor seventh, contains F, A♭, C and E♭. Use the piano diagram to find the notes, hear the chord and explore its inversions.",Fm7 Chord,Fm7 Chord,A f minor seventh is a minor triad plus a minor seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label Fm7 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=Fm7 Chord.,APPLIED_LOCAL,true,true,true,true,true,true,false
/chords/f-m7-flat5,f-m7-flat5,halfDiminished7,F Half-Diminished Seventh,Fm7♭5,"F Half-Diminished Chord (Fm7♭5): Piano Notes, Inversions, Sound & PDF",F Half-Diminished Chord (Fm7♭5),"Learn the F Half-Diminished Chord (Fm7♭5) on piano: F, A♭, C♭ and E♭. See keyboard diagrams, explore inversions and hear the chord.","F Half-Diminished Chord (Fm7♭5) contains F, A♭, C♭ and E♭. The compact symbol Fm7♭5 names the same chord. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,f half diminished chord,20,,,83ae1cc2-860b-4772-b640-4d2f8caab6c8.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ENGINEERING_FINGERING,"F Half-Diminished Chord (Fm7♭5): Piano Notes, Inversions, Sound & PDF",F Half-Diminished Chord (Fm7♭5),"Learn the F Half-Diminished Chord (Fm7♭5) on piano: F, A♭, C♭ and E♭. See keyboard diagrams, explore inversions and hear the chord.","F Half-Diminished Chord (Fm7♭5) contains F, A♭, C♭ and E♭. The compact symbol Fm7♭5 names the same chord. Use the piano diagram to find the notes, hear the chord and explore its inversions.",F Half-Diminished Chord (Fm7♭5),F Half-Diminished Chord (Fm7♭5),A f half-diminished seventh is a diminished triad plus a minor seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label F Half-Diminished Chord (Fm7♭5) applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=F Half-Diminished Chord (Fm7♭5).,APPLIED_LOCAL,true,false,true,true,true,true,false
/chords/f-madd9,f-madd9,minorAdd9,F minor add9,Fm(add9),"Fm(add9) Piano Chord: Notes, Voicings & Practice | PianoGrid",Fm(add9) Piano Chord,"Find Fm(add9) notes (F, A♭, C, G), compare two keyboard layouts, hear each one and practise chord tones or an exact voicing.","Fm(add9) contains F, A♭, C, G. Use 1–♭3–5–9 and do not add a seventh.",local production HTML,local production HTML h1,false,fmadd9,20,fm(add9) piano,20,abf5f6e3-2c5d-45d0-80d4-a49374d1728e.png,2026-09-18,,UNCHECKED,ALREADY_CLEAR,,,,,F minor add9,F minor add9,"Use F, A♭, C, G. The formula is 1–♭3–5–9. Keep the A♭ third: removing it changes the note collection to a suspended shape. The list above names the chord members. For a specific register, read the octave numbers on the selected example below. Start with F3 – A♭3 – C4 – G4. Then switch to F3 – G3 – A♭3 – C4. The G moves down one octave while the other three notes stay in place. Both examples keep F as the lowest note. This comparison changes spacing, not the bass. It is a pair of reference examples, not a complete inversion catalogue. Here, the higher layout is labelled Fm(add9); the inside-the-triad layout is shown with the Fm(add2) notation hint. This follows the textbook illustration, not a claim that every player uses the labels identically. Musicca also lists add2 as an alternative add9 label. For an exact arrangement, use the written pitches or score. For a note-identification exercise, separate the chord members from their octaves. This page's complete added-note examples include the third and no seventh. A ninth-chord formula includes a seventh; a sus2 collection omits the third. Compare the note lists, not just the number 9 in a symbol. Read F, A♭, C, G as four chord members. The G is the added member; it is not a finger number or a new key signature. Octave numbers such as C4 locate a register. They are separate from scale degrees and finger numbers. First choose the four note names in Fm(add9), in any octave. Next select Match this example and reproduce the specific notes displayed. Correct chord tones in different octaves should receive a spacing hint, not a message that the chord itself is wrong. These browser exercises check your selection on this page, not a performance on an acoustic piano. Fingerings are not supplied; the diagrams are not a prescribed one-hand stretch. The reference brings together the formula, both keyboard layouts and their octave labels. Use it beside your keyboard when comparing the two examples.",,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/f-maj7,f-maj7,major7,F Major Seventh,Fmaj7,"Fmaj7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Fmaj7 Chord,"Learn the Fmaj7 chord on piano: F, A, C and E. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Fmaj7, also called F major seventh, contains F, A, C and E. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,fmaj7 chord,1000,,,b52715f1-e57e-416e-be83-077fcec17be6.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ARTICLE_CASE|COPY_ENGINEERING_FINGERING,"Fmaj7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Fmaj7 Chord,"Learn the Fmaj7 chord on piano: F, A, C and E. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Fmaj7, also called F major seventh, contains F, A, C and E. Use the piano diagram to find the notes, hear the chord and explore its inversions.",Fmaj7 Chord,Fmaj7 Chord,A f major seventh is a major triad plus a major seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label Fmaj7 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=Fmaj7 Chord.,APPLIED_LOCAL,true,true,true,true,true,true,false
/chords/f-major,f-major,major,F Major,F,"F Major Piano Chord (F): Notes, Inversions & PDF | PianoGrid",F Major Piano Chord,"Find the F major chord on piano: F, A, C. See keyboard positions, compare three inversions, hear the notes and print a reference.","The F Major chord contains F, A, C. Its formula is 1–3–5.",local production HTML,local production HTML h1,false,f major chord,4400,,,01c176a1-3f22-4499-84e8-03abc737972e.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,F Major,F Major,,,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/f-minor,f-minor,minor,F Minor,Fm,"F Minor Piano Chord (Fm): Notes, Inversions & PDF | PianoGrid",F Minor Piano Chord,"Find the F minor chord on piano: F, A♭, C. See keyboard positions, compare three inversions, hear the notes and print a reference.","The F Minor chord contains F, A♭, C. Its formula is 1–♭3–5.",local production HTML,local production HTML h1,false,f minor chord,6600,,,c45756ea-7b7c-4586-a97c-6d2dc1340942.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,F Minor,F Minor,,,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/f-sharp-7,f-sharp-7,dominant7,F♯ Dominant Seventh,F♯7,"F♯7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",F♯7 Chord,"Learn the F♯7 chord on piano: F♯, A♯, C♯ and E. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","F♯7, also called F♯ dominant seventh, contains F♯, A♯, C♯ and E. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,f#7 chord,590,,,b52715f1-e57e-416e-be83-077fcec17be6.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ENGINEERING_FINGERING,"F♯7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",F♯7 Chord,"Learn the F♯7 chord on piano: F♯, A♯, C♯ and E. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","F♯7, also called F♯ dominant seventh, contains F♯, A♯, C♯ and E. Use the piano diagram to find the notes, hear the chord and explore its inversions.",F♯7 Chord,F♯7 Chord,A f♯ dominant seventh is a major triad plus a minor seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label F♯7 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=F♯7 Chord.,APPLIED_LOCAL,true,false,true,true,true,true,false
/chords/f-sharp-add9,f-sharp-add9,add9,F-sharp add9,F♯add9,"F♯add9 Piano Chord: Notes, Voicings & Practice | PianoGrid",F♯add9 Piano Chord,"Find F♯add9 notes (F♯, A♯, C♯, G♯), compare two keyboard layouts, hear each one and practise chord tones or an exact voicing.","F♯add9 contains F♯, A♯, C♯, G♯. Use 1–3–5–9 and do not add a seventh.",local production HTML,local production HTML h1,false,,,f#add9 piano,40,c558ba69-a4e7-4194-9d7a-dbaf06ecc1e8.png,2026-09-18,,UNCHECKED,ALREADY_CLEAR,,,,,F-sharp add9,F-sharp add9,"Use F♯, A♯, C♯, G♯. The formula is 1–3–5–9. Keep the A♯ third: removing it changes the note collection to a suspended shape. The list above names the chord members. For a specific register, read the octave numbers on the selected example below. Start with F♯3 – A♯3 – C♯4 – G♯4. Then switch to F♯3 – G♯3 – A♯3 – C♯4. The G♯ moves down one octave while the other three notes stay in place. Both examples keep F♯ as the lowest note. This comparison changes spacing, not the bass. It is a pair of reference examples, not a complete inversion catalogue. Here, the higher layout is labelled F♯add9; the inside-the-triad layout is shown with the F♯add2 notation hint. This follows the textbook illustration, not a claim that every player uses the labels identically. Musicca also lists add2 as an alternative add9 label. For an exact arrangement, use the written pitches or score. For a note-identification exercise, separate the chord members from their octaves. This page's complete added-note examples include the third and no seventh. A ninth-chord formula includes a seventh; a sus2 collection omits the third. Compare the note lists, not just the number 9 in a symbol. Read F♯, A♯, C♯, G♯ as four chord members. The G♯ is the added member; it is not a finger number or a new key signature. Octave numbers such as C4 locate a register. They are separate from scale degrees and finger numbers. First choose the four note names in F♯add9, in any octave. Next select Match this example and reproduce the specific notes displayed. Correct chord tones in different octaves should receive a spacing hint, not a message that the chord itself is wrong. These browser exercises check your selection on this page, not a performance on an acoustic piano. Fingerings are not supplied; the diagrams are not a prescribed one-hand stretch. The reference brings together the formula, both keyboard layouts and their octave labels. Use it beside your keyboard when comparing the two examples.",,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/f-sharp-augmented,f-sharp-augmented,augmented,F♯ Augmented,F♯aug,F♯ Augmented Piano Chord (F♯aug): Notes & Inversions | PianoGrid,F♯ Augmented Piano Chord,"Find the f♯ augmented chord on piano: F♯, A♯, C𝄪. See three keyboard positions, sound and a printable reference.","The F♯ Augmented chord contains F♯, A♯, C𝄪. Formula: 1–3–♯5.",local production HTML,local production HTML h1,false,f sharp augmented chord,20,,,c884c0fa-0b7d-448d-8b50-40f1d4bcb882.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,F♯ Augmented,F♯ Augmented,"The f♯ augmented triad uses a root, major third and augmented fifth.",No independent fingering dataset is authorized for N2B.,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/f-sharp-diminished,f-sharp-diminished,diminished,F♯ Diminished,F♯dim,F♯ Diminished Piano Chord (F♯dim): Notes & Inversions,F♯ Diminished Piano Chord,"Find the f♯ diminished chord on piano: F♯, A, C. See three keyboard positions, sound and a printable reference.","The F♯ Diminished chord contains F♯, A, C. Formula: 1–♭3–♭5.",local production HTML,local production HTML h1,false,f sharp diminished chord,590,,,0d26efa8-bf8c-4209-bd71-cad9933ce78c.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,F♯ Diminished,F♯ Diminished,"The f♯ diminished triad uses a root, minor third and diminished fifth.",No independent fingering dataset is authorized for N2B.,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/f-sharp-m7,f-sharp-m7,minor7,F♯ Minor Seventh,F♯m7,"F♯m7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",F♯m7 Chord,"Learn the F♯m7 chord on piano: F♯, A, C♯ and E. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","F♯m7, also called F♯ minor seventh, contains F♯, A, C♯ and E. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,f#m7 chord,260,,,6799485e-be24-41c3-98ca-f6ca2f2975a6.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ENGINEERING_FINGERING,"F♯m7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",F♯m7 Chord,"Learn the F♯m7 chord on piano: F♯, A, C♯ and E. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","F♯m7, also called F♯ minor seventh, contains F♯, A, C♯ and E. Use the piano diagram to find the notes, hear the chord and explore its inversions.",F♯m7 Chord,F♯m7 Chord,A f♯ minor seventh is a minor triad plus a minor seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label F♯m7 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=F♯m7 Chord.,APPLIED_LOCAL,true,false,true,true,true,true,false
/chords/f-sharp-m7-flat5,f-sharp-m7-flat5,halfDiminished7,F♯ Half-Diminished Seventh,F♯m7♭5,"F♯ Half-Diminished Chord (F♯m7♭5): Piano Notes, Inversions, Sound & PDF",F♯ Half-Diminished Chord (F♯m7♭5),"Learn the F♯ Half-Diminished Chord (F♯m7♭5) on piano: F♯, A, C and E. See keyboard diagrams, explore inversions and hear the chord.","F♯ Half-Diminished Chord (F♯m7♭5) contains F♯, A, C and E. The compact symbol F♯m7♭5 names the same chord. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,f sharp half diminished chord,20,f sharp minor 7 flat 5 piano,20,83ae1cc2-860b-4772-b640-4d2f8caab6c8.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ENGINEERING_FINGERING,"F♯ Half-Diminished Chord (F♯m7♭5): Piano Notes, Inversions, Sound & PDF",F♯ Half-Diminished Chord (F♯m7♭5),"Learn the F♯ Half-Diminished Chord (F♯m7♭5) on piano: F♯, A, C and E. See keyboard diagrams, explore inversions and hear the chord.","F♯ Half-Diminished Chord (F♯m7♭5) contains F♯, A, C and E. The compact symbol F♯m7♭5 names the same chord. Use the piano diagram to find the notes, hear the chord and explore its inversions.",F♯ Half-Diminished Chord (F♯m7♭5),F♯ Half-Diminished Chord (F♯m7♭5),A f♯ half-diminished seventh is a diminished triad plus a minor seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label F♯ Half-Diminished Chord (F♯m7♭5) applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=F♯ Half-Diminished Chord (F♯m7♭5).,APPLIED_LOCAL,true,false,true,true,true,true,false
/chords/f-sharp-madd9,f-sharp-madd9,minorAdd9,F-sharp minor add9,F♯m(add9),"F♯m(add9) Piano Chord: Notes, Voicings & Practice | PianoGrid",F♯m(add9) Piano Chord,"Find F♯m(add9) notes (F♯, A, C♯, G♯), compare two keyboard layouts, hear each one and practise chord tones or an exact voicing.","F♯m(add9) contains F♯, A, C♯, G♯. Use 1–♭3–5–9 and do not add a seventh.",local production HTML,local production HTML h1,false,,,,,,,,UNCHECKED,CONTENT_REVIEW|ALREADY_CLEAR,,,,,F-sharp minor add9,F-sharp minor add9,"Use F♯, A, C♯, G♯. The formula is 1–♭3–5–9. Keep the A third: removing it changes the note collection to a suspended shape. The list above names the chord members. For a specific register, read the octave numbers on the selected example below. Start with F♯3 – A3 – C♯4 – G♯4. Then switch to F♯3 – G♯3 – A3 – C♯4. The G♯ moves down one octave while the other three notes stay in place. Both examples keep F♯ as the lowest note. This comparison changes spacing, not the bass. It is a pair of reference examples, not a complete inversion catalogue. Here, the higher layout is labelled F♯m(add9); the inside-the-triad layout is shown with the F♯m(add2) notation hint. This follows the textbook illustration, not a claim that every player uses the labels identically. Musicca also lists add2 as an alternative add9 label. For an exact arrangement, use the written pitches or score. For a note-identification exercise, separate the chord members from their octaves. This page's complete added-note examples include the third and no seventh. A ninth-chord formula includes a seventh; a sus2 collection omits the third. Compare the note lists, not just the number 9 in a symbol. Read F♯, A, C♯, G♯ as four chord members. The G♯ is the added member; it is not a finger number or a new key signature. Octave numbers such as C4 locate a register. They are separate from scale degrees and finger numbers. First choose the four note names in F♯m(add9), in any octave. Next select Match this example and reproduce the specific notes displayed. Correct chord tones in different octaves should receive a spacing hint, not a message that the chord itself is wrong. These browser exercises check your selection on this page, not a performance on an acoustic piano. Fingerings are not supplied; the diagrams are not a prescribed one-hand stretch. The reference brings together the formula, both keyboard layouts and their octave labels. Use it beside your keyboard when comparing the two examples.",,,,,,,,,,Five no-positive URLs keep current service and copy this round.,HOLD_PRODUCT_REVIEW,false,false,false,false,true,true,false
/chords/f-sharp-maj7,f-sharp-maj7,major7,F♯ Major Seventh,F♯maj7,"F♯maj7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",F♯maj7 Chord,"Learn the F♯maj7 chord on piano: F♯, A♯, C♯ and E♯. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","F♯maj7, also called F♯ major seventh, contains F♯, A♯, C♯ and E♯. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,f sharp major 7 chord,90,,,7dfad5a6-183f-471c-8402-b0b4cef71285.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ENGINEERING_FINGERING,"F♯maj7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",F♯maj7 Chord,"Learn the F♯maj7 chord on piano: F♯, A♯, C♯ and E♯. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","F♯maj7, also called F♯ major seventh, contains F♯, A♯, C♯ and E♯. Use the piano diagram to find the notes, hear the chord and explore its inversions.",F♯maj7 Chord,F♯maj7 Chord,A f♯ major seventh is a major triad plus a major seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label F♯maj7 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=F♯maj7 Chord.,APPLIED_LOCAL,true,false,true,true,true,true,false
/chords/f-sharp-major,f-sharp-major,major,F-sharp Major,F♯,"F-sharp Major Piano Chord (F♯): Notes, Inversions & PDF",F-sharp Major Piano Chord,"Find the f-sharp major chord on piano: F♯, A♯, C♯. See keyboard positions, compare three inversions, hear the notes and print a reference.","The F-sharp Major chord contains F♯, A♯, C♯. Its formula is 1–3–5.",local production HTML,local production HTML h1,false,f sharp major chord,880,,,b52715f1-e57e-416e-be83-077fcec17be6.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,F-sharp Major,F-sharp Major,,,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/f-sharp-minor,f-sharp-minor,minor,F-sharp Minor,F♯m,"F-sharp Minor Piano Chord (F♯m): Notes, Inversions & PDF",F-sharp Minor Piano Chord,"Find the f-sharp minor chord on piano: F♯, A, C♯. See keyboard positions, compare three inversions, hear the notes and print a reference.","The F-sharp Minor chord contains F♯, A, C♯. Its formula is 1–♭3–5.",local production HTML,local production HTML h1,false,f sharp minor chord,3600,,,01c176a1-3f22-4499-84e8-03abc737972e.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,F-sharp Minor,F-sharp Minor,,,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/f-sharp-sus2,f-sharp-sus2,sus2,F♯ Suspended 2nd,F♯sus2,"F♯sus2 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",F♯sus2 Chord,"Learn the F♯sus2 chord on piano: F♯, G♯ and C♯. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","F♯sus2, also called F♯ suspended second, contains F♯, G♯ and C♯. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,f#sus2,10,,,c558ba69-a4e7-4194-9d7a-dbaf06ecc1e8.png,2026-09-18,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT,"F♯sus2 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",F♯sus2 Chord,"Learn the F♯sus2 chord on piano: F♯, G♯ and C♯. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","F♯sus2, also called F♯ suspended second, contains F♯, G♯ and C♯. Use the piano diagram to find the notes, hear the chord and explore its inversions.",F♯sus2 Chord,F♯sus2 Chord,The f♯ suspended 2nd chord replaces the third with a major second.,No independent fingering dataset is authorized for N2B.,,,,,,,,,Same chordId/symbol. Short label F♯sus2 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=F♯sus2 Chord.,APPLIED_LOCAL,true,false,false,true,true,true,false
/chords/f-sharp-sus4,f-sharp-sus4,sus4,F♯ Suspended 4th,F♯sus4,"F♯sus4 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",F♯sus4 Chord,"Learn the F♯sus4 chord on piano: F♯, B and C♯. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","F♯sus4, also called F♯ suspended fourth, contains F♯, B and C♯. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,f#sus4 chord,10,f#sus4 piano,10,9c649d69-d442-4a26-87af-677957efa057.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT,"F♯sus4 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",F♯sus4 Chord,"Learn the F♯sus4 chord on piano: F♯, B and C♯. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","F♯sus4, also called F♯ suspended fourth, contains F♯, B and C♯. Use the piano diagram to find the notes, hear the chord and explore its inversions.",F♯sus4 Chord,F♯sus4 Chord,The f♯ suspended 4th chord replaces the third with a perfect fourth.,No independent fingering dataset is authorized for N2B.,,,,,,,,,Same chordId/symbol. Short label F♯sus4 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=F♯sus4 Chord.,APPLIED_LOCAL,true,false,false,true,true,true,false
/chords/f-sus2,f-sus2,sus2,F Suspended 2nd,Fsus2,"Fsus2 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Fsus2 Chord,"Learn the Fsus2 chord on piano: F, G and C. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Fsus2, also called F suspended second, contains F, G and C. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,fsus2 chord,170,,,9647961e-4ab8-4675-bb14-e10b51c8982c.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT,"Fsus2 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Fsus2 Chord,"Learn the Fsus2 chord on piano: F, G and C. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Fsus2, also called F suspended second, contains F, G and C. Use the piano diagram to find the notes, hear the chord and explore its inversions.",Fsus2 Chord,Fsus2 Chord,The f suspended 2nd chord replaces the third with a major second.,No independent fingering dataset is authorized for N2B.,,,,,,,,,Same chordId/symbol. Short label Fsus2 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=Fsus2 Chord.,APPLIED_LOCAL,true,false,false,true,true,true,false
