url,page_type,family,subtype,root,display_name,current_title,current_h1,current_description,sitemap,indexable,canonical,original_plan_url,original_keyword,original_volume_us,keyword_source,current_target_keyword,current_volume_us,volume_status,generated_after_original_plan,visible_entry,entry_path,click_depth,recommendation,notes
/chords/a-sus4,detail,sus4,sus4,A,A Suspended 4th,A Suspended 4th Piano Chord (Asus4): Notes & Inversions,A Suspended 4th Piano Chord,"Find the a suspended 4th chord on piano: A, D, E. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/a-sus4,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,a suspended 4th chord piano,,NO_DATA,true,true,/chords → Sus4 → A Suspended 4th,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/b-augmented,detail,augmented,augmented,B,B Augmented,B Augmented Piano Chord (Baug): Notes & Inversions | PianoGrid,B Augmented Piano Chord,"Find the b augmented chord on piano: B, D♯, F𝄪. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/b-augmented,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,b augmented chord piano,,NO_DATA,true,true,/chords → Augmented → B Augmented,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/b-diminished,detail,diminished,diminished,B,B Diminished,B Diminished Piano Chord (Bdim): Notes & Inversions | PianoGrid,B Diminished Piano Chord,"Find the b diminished chord on piano: B, D, F. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/b-diminished,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,b diminished chord piano,,NO_DATA,true,true,/chords → Diminished → B Diminished,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/b-flat-augmented,detail,augmented,augmented,B♭,B♭ Augmented,B♭ Augmented Piano Chord (B♭aug): Notes & Inversions | PianoGrid,B♭ Augmented Piano Chord,"Find the b♭ augmented chord on piano: B♭, D, F♯. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/b-flat-augmented,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,b♭ augmented chord piano,,NO_DATA,true,true,/chords → Augmented → B♭ Augmented,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/b-flat-diminished,detail,diminished,diminished,B♭,B♭ Diminished,B♭ Diminished Piano Chord (B♭dim): Notes & Inversions,B♭ Diminished Piano Chord,"Find the b♭ diminished chord on piano: B♭, D♭, F♭. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/b-flat-diminished,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,b♭ diminished chord piano,,NO_DATA,true,true,/chords → Diminished → B♭ Diminished,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/b-flat-sus2,detail,sus2,sus2,B♭,B♭ Suspended 2nd,B♭ Suspended 2nd Piano Chord (B♭sus2): Notes & Inversions,B♭ Suspended 2nd Piano Chord,"Find the b♭ suspended 2nd chord on piano: B♭, C, F. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/b-flat-sus2,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,b♭ suspended 2nd chord piano,,NO_DATA,true,true,/chords → Sus2 → B♭ Suspended 2nd,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/b-flat-sus4,detail,sus4,sus4,B♭,B♭ Suspended 4th,B♭ Suspended 4th Piano Chord (B♭sus4): Notes & Inversions,B♭ Suspended 4th Piano Chord,"Find the b♭ suspended 4th chord on piano: B♭, E♭, F. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/b-flat-sus4,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,b♭ suspended 4th chord piano,,NO_DATA,true,true,/chords → Sus4 → B♭ Suspended 4th,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/b-sus2,detail,sus2,sus2,B,B Suspended 2nd,B Suspended 2nd Piano Chord (Bsus2): Notes & Inversions,B Suspended 2nd Piano Chord,"Find the b suspended 2nd chord on piano: B, C♯, F♯. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/b-sus2,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,b suspended 2nd chord piano,,NO_DATA,true,true,/chords → Sus2 → B Suspended 2nd,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/b-sus4,detail,sus4,sus4,B,B Suspended 4th,B Suspended 4th Piano Chord (Bsus4): Notes & Inversions,B Suspended 4th Piano Chord,"Find the b suspended 4th chord on piano: B, E, F♯. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/b-sus4,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,b suspended 4th chord piano,,NO_DATA,true,true,/chords → Sus4 → B Suspended 4th,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/c-augmented,detail,augmented,augmented,C,C Augmented,C Augmented Piano Chord (Caug): Notes & Inversions | PianoGrid,C Augmented Piano Chord,"Find the c augmented chord on piano: C, E, G♯. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/c-augmented,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,c augmented chord piano,,NO_DATA,true,true,/chords → Augmented → C Augmented,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/c-diminished,detail,diminished,diminished,C,C Diminished,C Diminished Piano Chord (Cdim): Notes & Inversions | PianoGrid,C Diminished Piano Chord,"Find the c diminished chord on piano: C, E♭, G♭. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/c-diminished,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,c diminished chord piano,,NO_DATA,true,true,/chords → Diminished → C Diminished,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/c-sus2,detail,sus2,sus2,C,C Suspended 2nd,C Suspended 2nd Piano Chord (Csus2): Notes & Inversions,C Suspended 2nd Piano Chord,"Find the c suspended 2nd chord on piano: C, D, G. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/c-sus2,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,c suspended 2nd chord piano,,NO_DATA,true,true,/chords → Sus2 → C Suspended 2nd,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/c-sus4,detail,sus4,sus4,C,C Suspended 4th,C Suspended 4th Piano Chord (Csus4): Notes & Inversions,C Suspended 4th Piano Chord,"Find the c suspended 4th chord on piano: C, F, G. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/c-sus4,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,c suspended 4th chord piano,,NO_DATA,true,true,/chords → Sus4 → C Suspended 4th,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/d-augmented,detail,augmented,augmented,D,D Augmented,D Augmented Piano Chord (Daug): Notes & Inversions | PianoGrid,D Augmented Piano Chord,"Find the d augmented chord on piano: D, F♯, A♯. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/d-augmented,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,d augmented chord piano,,NO_DATA,true,true,/chords → Augmented → D Augmented,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/d-diminished,detail,diminished,diminished,D,D Diminished,D Diminished Piano Chord (Ddim): Notes & Inversions | PianoGrid,D Diminished Piano Chord,"Find the d diminished chord on piano: D, F, A♭. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/d-diminished,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,d diminished chord piano,,NO_DATA,true,true,/chords → Diminished → D Diminished,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/d-flat-augmented,detail,augmented,augmented,D♭,D♭ Augmented,D♭ Augmented Piano Chord (D♭aug): Notes & Inversions | PianoGrid,D♭ Augmented Piano Chord,"Find the d♭ augmented chord on piano: D♭, F, A. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/d-flat-augmented,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,d♭ augmented chord piano,,NO_DATA,true,true,/chords → Augmented → D♭ Augmented,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/d-flat-diminished,detail,diminished,diminished,D♭,D♭ Diminished,D♭ Diminished Piano Chord (D♭dim): Notes & Inversions,D♭ Diminished Piano Chord,"Find the d♭ diminished chord on piano: D♭, F♭, A𝄫. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/d-flat-diminished,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,d♭ diminished chord piano,,NO_DATA,true,true,/chords → Diminished → D♭ Diminished,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/d-flat-sus2,detail,sus2,sus2,D♭,D♭ Suspended 2nd,D♭ Suspended 2nd Piano Chord (D♭sus2): Notes & Inversions,D♭ Suspended 2nd Piano Chord,"Find the d♭ suspended 2nd chord on piano: D♭, E♭, A♭. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/d-flat-sus2,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,d♭ suspended 2nd chord piano,,NO_DATA,true,true,/chords → Sus2 → D♭ Suspended 2nd,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/d-flat-sus4,detail,sus4,sus4,D♭,D♭ Suspended 4th,D♭ Suspended 4th Piano Chord (D♭sus4): Notes & Inversions,D♭ Suspended 4th Piano Chord,"Find the d♭ suspended 4th chord on piano: D♭, G♭, A♭. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/d-flat-sus4,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,d♭ suspended 4th chord piano,,NO_DATA,true,true,/chords → Sus4 → D♭ Suspended 4th,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/d-sus2,detail,sus2,sus2,D,D Suspended 2nd,D Suspended 2nd Piano Chord (Dsus2): Notes & Inversions,D Suspended 2nd Piano Chord,"Find the d suspended 2nd chord on piano: D, E, A. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/d-sus2,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,d suspended 2nd chord piano,,NO_DATA,true,true,/chords → Sus2 → D Suspended 2nd,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/d-sus4,detail,sus4,sus4,D,D Suspended 4th,D Suspended 4th Piano Chord (Dsus4): Notes & Inversions,D Suspended 4th Piano Chord,"Find the d suspended 4th chord on piano: D, G, A. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/d-sus4,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,d suspended 4th chord piano,,NO_DATA,true,true,/chords → Sus4 → D Suspended 4th,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/e-augmented,detail,augmented,augmented,E,E Augmented,E Augmented Piano Chord (Eaug): Notes & Inversions | PianoGrid,E Augmented Piano Chord,"Find the e augmented chord on piano: E, G♯, B♯. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/e-augmented,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,e augmented chord piano,,NO_DATA,true,true,/chords → Augmented → E Augmented,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/e-diminished,detail,diminished,diminished,E,E Diminished,E Diminished Piano Chord (Edim): Notes & Inversions | PianoGrid,E Diminished Piano Chord,"Find the e diminished chord on piano: E, G, B♭. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/e-diminished,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,e diminished chord piano,,NO_DATA,true,true,/chords → Diminished → E Diminished,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/e-flat-augmented,detail,augmented,augmented,E♭,E♭ Augmented,E♭ Augmented Piano Chord (E♭aug): Notes & Inversions | PianoGrid,E♭ Augmented Piano Chord,"Find the e♭ augmented chord on piano: E♭, G, B. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/e-flat-augmented,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,e♭ augmented chord piano,,NO_DATA,true,true,/chords → Augmented → E♭ Augmented,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/e-flat-diminished,detail,diminished,diminished,E♭,E♭ Diminished,E♭ Diminished Piano Chord (E♭dim): Notes & Inversions,E♭ Diminished Piano Chord,"Find the e♭ diminished chord on piano: E♭, G♭, B𝄫. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/e-flat-diminished,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,e♭ diminished chord piano,,NO_DATA,true,true,/chords → Diminished → E♭ Diminished,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/e-flat-sus2,detail,sus2,sus2,E♭,E♭ Suspended 2nd,E♭ Suspended 2nd Piano Chord (E♭sus2): Notes & Inversions,E♭ Suspended 2nd Piano Chord,"Find the e♭ suspended 2nd chord on piano: E♭, F, B♭. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/e-flat-sus2,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,e♭ suspended 2nd chord piano,,NO_DATA,true,true,/chords → Sus2 → E♭ Suspended 2nd,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/e-flat-sus4,detail,sus4,sus4,E♭,E♭ Suspended 4th,E♭ Suspended 4th Piano Chord (E♭sus4): Notes & Inversions,E♭ Suspended 4th Piano Chord,"Find the e♭ suspended 4th chord on piano: E♭, A♭, B♭. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/e-flat-sus4,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,e♭ suspended 4th chord piano,,NO_DATA,true,true,/chords → Sus4 → E♭ Suspended 4th,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/e-sus2,detail,sus2,sus2,E,E Suspended 2nd,E Suspended 2nd Piano Chord (Esus2): Notes & Inversions,E Suspended 2nd Piano Chord,"Find the e suspended 2nd chord on piano: E, F♯, B. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/e-sus2,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,e suspended 2nd chord piano,,NO_DATA,true,true,/chords → Sus2 → E Suspended 2nd,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/e-sus4,detail,sus4,sus4,E,E Suspended 4th,E Suspended 4th Piano Chord (Esus4): Notes & Inversions,E Suspended 4th Piano Chord,"Find the e suspended 4th chord on piano: E, A, B. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/e-sus4,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,e suspended 4th chord piano,,NO_DATA,true,true,/chords → Sus4 → E Suspended 4th,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/f-augmented,detail,augmented,augmented,F,F Augmented,F Augmented Piano Chord (Faug): Notes & Inversions | PianoGrid,F Augmented Piano Chord,"Find the f augmented chord on piano: F, A, C♯. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/f-augmented,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,f augmented chord piano,,NO_DATA,true,true,/chords → Augmented → F Augmented,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/f-diminished,detail,diminished,diminished,F,F Diminished,F Diminished Piano Chord (Fdim): Notes & Inversions | PianoGrid,F Diminished Piano Chord,"Find the f diminished chord on piano: F, A♭, C♭. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/f-diminished,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,f diminished chord piano,,NO_DATA,true,true,/chords → Diminished → F Diminished,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/f-sharp-augmented,detail,augmented,augmented,F♯,F♯ Augmented,F♯ Augmented Piano Chord (F♯aug): Notes & Inversions | PianoGrid,F♯ Augmented Piano Chord,"Find the f♯ augmented chord on piano: F♯, A♯, C𝄪. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/f-sharp-augmented,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,f♯ augmented chord piano,,NO_DATA,true,true,/chords → Augmented → F♯ Augmented,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/f-sharp-diminished,detail,diminished,diminished,F♯,F♯ Diminished,F♯ Diminished Piano Chord (F♯dim): Notes & Inversions,F♯ Diminished Piano Chord,"Find the f♯ diminished chord on piano: F♯, A, C. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/f-sharp-diminished,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,f♯ diminished chord piano,,NO_DATA,true,true,/chords → Diminished → F♯ Diminished,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/f-sharp-sus2,detail,sus2,sus2,F♯,F♯ Suspended 2nd,F♯ Suspended 2nd Piano Chord (F♯sus2): Notes & Inversions,F♯ Suspended 2nd Piano Chord,"Find the f♯ suspended 2nd chord on piano: F♯, G♯, C♯. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/f-sharp-sus2,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,f♯ suspended 2nd chord piano,,NO_DATA,true,true,/chords → Sus2 → F♯ Suspended 2nd,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/f-sharp-sus4,detail,sus4,sus4,F♯,F♯ Suspended 4th,F♯ Suspended 4th Piano Chord (F♯sus4): Notes & Inversions,F♯ Suspended 4th Piano Chord,"Find the f♯ suspended 4th chord on piano: F♯, B, C♯. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/f-sharp-sus4,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,f♯ suspended 4th chord piano,,NO_DATA,true,true,/chords → Sus4 → F♯ Suspended 4th,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/f-sus2,detail,sus2,sus2,F,F Suspended 2nd,F Suspended 2nd Piano Chord (Fsus2): Notes & Inversions,F Suspended 2nd Piano Chord,"Find the f suspended 2nd chord on piano: F, G, C. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/f-sus2,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,f suspended 2nd chord piano,,NO_DATA,true,true,/chords → Sus2 → F Suspended 2nd,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/f-sus4,detail,sus4,sus4,F,F Suspended 4th,F Suspended 4th Piano Chord (Fsus4): Notes & Inversions,F Suspended 4th Piano Chord,"Find the f suspended 4th chord on piano: F, B♭, C. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/f-sus4,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,f suspended 4th chord piano,,NO_DATA,true,true,/chords → Sus4 → F Suspended 4th,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/g-augmented,detail,augmented,augmented,G,G Augmented,G Augmented Piano Chord (Gaug): Notes & Inversions | PianoGrid,G Augmented Piano Chord,"Find the g augmented chord on piano: G, B, D♯. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/g-augmented,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,g augmented chord piano,,NO_DATA,true,true,/chords → Augmented → G Augmented,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/g-diminished,detail,diminished,diminished,G,G Diminished,G Diminished Piano Chord (Gdim): Notes & Inversions | PianoGrid,G Diminished Piano Chord,"Find the g diminished chord on piano: G, B♭, D♭. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/g-diminished,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,g diminished chord piano,,NO_DATA,true,true,/chords → Diminished → G Diminished,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/g-sus2,detail,sus2,sus2,G,G Suspended 2nd,G Suspended 2nd Piano Chord (Gsus2): Notes & Inversions,G Suspended 2nd Piano Chord,"Find the g suspended 2nd chord on piano: G, A, D. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/g-sus2,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,g suspended 2nd chord piano,,NO_DATA,true,true,/chords → Sus2 → G Suspended 2nd,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/g-sus4,detail,sus4,sus4,G,G Suspended 4th,G Suspended 4th Piano Chord (Gsus4): Notes & Inversions,G Suspended 4th Piano Chord,"Find the g suspended 4th chord on piano: G, C, D. See keyboard positions, three inversions, sound and a printable reference.",true,"index,follow",https://pianogrid.com/chords/g-sus4,,,,GENERATED_WITHOUT_ORIGINAL_KEYWORD_MAPPING,g suspended 4th chord piano,,NO_DATA,true,true,/chords → Sus4 → G Suspended 4th,2,KEEP_REFERENCE,Later taxonomy/product-completion detail. Keep as chord-library reference until keyword check. Detail Title/H1 not changed in this round.
/chords/a-minor,detail,minor,minor,A,A Minor,"A Minor Piano Chord (Am): Notes, Inversions & PDF | PianoGrid",A Minor Piano Chord,"Find the A minor chord on piano: A, C, and E. Compare root position, Am/C, and Am/E with keyboard diagrams, sound examples, and a printable PDF.",true,"index,follow",https://pianogrid.com/chords/a-minor,/chords/a-minor,am piano chord,1900,ORIGINAL_URL_PLAN,am piano chord,1900,ORIGINAL_PLAN,false,true,/chords → Minor → A Minor,2,KEEP_SEO,Detail Title/H1 not changed in this round.
/chords/a-major,detail,major,major,A,A Major,"A Major Piano Chord: Notes, Inversions & Keyboard Diagrams",A Major Piano Chord,"Find the A major piano chord notes A, C-sharp and E. Compare root position and two inversions with keyboard diagrams, sound examples and a printable reference.",true,"index,follow",https://pianogrid.com/chords/a-major,/chords/a-major,a chord piano,4400,ORIGINAL_URL_PLAN,a piano chord,4400,ORIGINAL_PLAN,false,true,/chords → Major → A Major,2,KEEP_SEO,Detail Title/H1 not changed in this round.
/chords/c-major,detail,major,major,C,C Major,"C Major Piano Chord: Notes, Inversions & Keyboard Diagrams",C Major Piano Chord,"Find the C major piano chord notes C, E and G. Compare root position and two inversions with keyboard diagrams, sound examples and a printable reference.",true,"index,follow",https://pianogrid.com/chords/c-major,/chords/c-major,c chords piano,480,ORIGINAL_URL_PLAN,c piano chord,480,ORIGINAL_PLAN,false,true,/chords → Major → C Major,2,KEEP_SEO,Detail Title/H1 not changed in this round.
/chords/g-major,detail,major,major,G,G Major,"G Major Piano Chord (G): Notes, Inversions & PDF | PianoGrid",G Major Piano Chord (G),"Find G major on piano with G, B and D. Compare its inversions, try a note-building exercise and print the three-position keyboard reference.",true,"index,follow",https://pianogrid.com/chords/g-major,/chords/g-major,g chord piano,,ORIGINAL_URL_PLAN,g piano chord,,UNKNOWN,false,true,/chords → Major → G Major,2,REVIEW_KEYWORD,"In original URL plan, but volume was explicitly unverified/null. Not treated as 0. Detail Title/H1 not changed in this round."
/chords/c-minor,detail,minor,minor,C,C Minor,"C Minor Piano Chord (Cm): Notes, Inversions & PDF | PianoGrid",C Minor Piano Chord (Cm),"Learn the C minor piano chord: C, E-flat and G. Compare Cm/E-flat and Cm/G, check the major-minor difference and print the keyboard diagrams.",true,"index,follow",https://pianogrid.com/chords/c-minor,/chords/c-minor,c minor in piano,260,ORIGINAL_URL_PLAN,cm piano chord,260,ORIGINAL_PLAN,false,true,/chords → Minor → C Minor,2,KEEP_SEO,Detail Title/H1 not changed in this round.
/chords/e-major,detail,major,major,E,E Major,"E Major Piano Chord (E): Notes, Inversions & PDF | PianoGrid",E Major Piano Chord (E),"Find E major on piano: E, G-sharp and B. See the keyboard positions, compare E/G-sharp and E/B, and print a three-position reference.",true,"index,follow",https://pianogrid.com/chords/e-major,/chords/e-major,piano e chord,590,ORIGINAL_URL_PLAN,e piano chord,590,ORIGINAL_PLAN,false,true,/chords → Major → E Major,2,KEEP_SEO,Detail Title/H1 not changed in this round.
